AreaColumns,Timecolumns,dataValue,stfips,areatype,area,maparea,areaname,Stateabbrv,seriescode,seriestitle,adjusted,CURempces,CURempprodwrk,CURempfemale,CURhours,CURearnings,CURhourearn,CURhoursallwrkr,CURearningsallwrkr,CURhourearnallwrkr,CURsupprecord,CURsupphe,CURsupppw,CURsuppfem,CURsuppheallwrkr,CURprelim,PYempces,PYempprodwrk,PYempfemale,PYhours,PYearnings,PYhourearn,PYhoursallwrkr,PYearningsallwrkr,PYhourearnallwrkr,PYsupprecord,PYsupphe,PYsupppw,PYsuppfem,PYsuppheallwrkr,PYprelim,PMempces,PMempprodwrk,PMempfemale,PMhours,PMearnings,PMhourearn,PMhoursallwrkr,PMearningsallwrkr,PMhourearnallwrkr,PMsupprecord,PMsupphe,PMsupppw,PMsuppfem,PMsuppheallwrkr,PMprelim,CURperiodyear,CURperiodtype,CURperiod,PMperiodyear,PMperiodtype,PMperiod,PYperiodyear,PYperiodtype,PYperiod,Timeperiod,PriorMonthTimeperiod,PriorYearTimeperiod,MonthSpanTimeperiod,YearSpanTimeperiod,Fullperiod,Sortperiod,Rank,MonthEmploymentChangeAll,YearEmploymentChangeAll,MonthEmploymentChangeProd,YearEmploymentChangeProd,SeriesLevel,ChildPrefix,HasChildren,ParentCode,Preliminary,PriorMonthPreliminary,PriorYearPreliminary,seriesselection
,,,00,00,000000,0000000000,United States,US,42441200,Other motor vehicle dealers,0,172200,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,151500,118200,33000,36.9,843.90,22.87,36.8,1059.10,28.78,0,0,0,0,0,0,169100,135700,36900,36.3,943.80,26.00,36.8,1101.42,29.93,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5013,3100,20700,-135700,-118200,4,424412,True,42441000,Yes,Yes,No,Other motor vehicle dealers:42441200
,,,00,00,000000,0000000000,United States,US,42441300,"Auto parts, accessories, and tire stores",0,563600,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,537200,429700,91800,37.0,660.08,17.84,36.8,766.54,20.83,0,0,0,0,0,0,562400,446500,99700,37.6,714.02,18.99,37.3,833.28,22.34,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5014,1200,26400,-446500,-429700,4,424413,True,42441000,Yes,Yes,No,"Auto parts, accessories, and tire stores:42441300"
,,,00,00,000000,0000000000,United States,US,42442000,Furniture and home furnishings stores,0,441700,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,369900,296900,166200,33.2,673.96,20.30,32.6,795.44,24.40,0,0,0,0,0,0,441100,364700,212300,32.1,678.59,21.14,32.1,782.92,24.39,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5015,600,71800,-364700,-296900,3,42442,True,42000000,Yes,Yes,No,Furniture and home furnishings stores:42442000
,,,00,00,000000,0000000000,United States,US,42443000,Electronics and appliance stores,0,408100,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,369500,293600,115400,34.1,808.17,23.70,33.8,890.63,26.35,0,0,0,0,0,0,414400,329900,130500,34.1,835.79,24.51,34.4,930.18,27.04,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5016,-6300,38600,-329900,-293600,3,42443,True,42000000,Yes,Yes,No,Electronics and appliance stores:42443000
,,,00,00,000000,0000000000,United States,US,42444000,Building material and garden supply stores,0,1436500,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,1415800,1163200,468700,35.9,691.79,19.27,31.8,590.53,18.57,0,0,0,0,0,0,1435100,1176200,484600,35.9,750.31,20.90,31.6,626.63,19.83,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5017,1400,20700,-1176200,-1163200,3,42444,True,42000000,Yes,Yes,No,Building material and garden supply stores:42444000
,,,00,00,000000,0000000000,United States,US,42445000,Food and beverage stores,0,3105700,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,3144100,2760000,1563300,28.9,424.54,14.69,30.8,520.21,16.89,0,0,0,0,0,0,3091500,2733900,1535500,28.0,419.72,14.99,30.0,532.20,17.74,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5018,14200,-38400,-2733900,-2760000,3,42445,True,42000000,Yes,Yes,No,Food and beverage stores:42445000
,,,00,00,000000,0000000000,United States,US,42446000,Health and personal care stores,0,994700,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,906300,705700,636500,29.0,600.01,20.69,31.5,771.12,24.48,0,0,0,0,0,0,1003700,770500,713900,29.3,620.87,21.19,29.9,775.31,25.93,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5019,-9000,88400,-770500,-705700,3,42446,True,42000000,Yes,Yes,No,Health and personal care stores:42446000
,,,00,00,000000,0000000000,United States,US,42447000,Gasoline stations,0,958400,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,922500,761800,521800,30.8,395.47,12.84,32.0,485.44,15.17,0,0,0,0,0,0,940400,784400,510700,31.2,418.08,13.40,32.1,508.46,15.84,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5020,18000,35900,-784400,-761800,3,42447,True,42000000,Yes,Yes,No,Gasoline stations:42447000
,,,00,00,000000,0000000000,United States,US,42448000,Clothing and clothing accessories stores,0,1015200,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,794700,605200,553700,25.1,410.64,16.36,28.2,594.17,21.07,0,0,0,0,0,0,978400,775200,695400,23.8,418.64,17.59,27.4,606.64,22.14,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5021,36800,220500,-775200,-605200,3,42448,True,42000000,Yes,Yes,No,Clothing and clothing accessories stores:42448000
,,,00,00,000000,0000000000,United States,US,42451000,"Sporting goods, hobby, book, and music stores",0,485100,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,414200,333000,163400,27.9,420.73,15.08,26.8,490.44,18.30,0,0,0,0,0,0,470600,381900,183700,26.6,436.77,16.42,26.1,491.20,18.82,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5022,14500,70900,-381900,-333000,3,42451,True,42000000,Yes,Yes,No,"Sporting goods, hobby, book, and music stores:42451000"
,,,00,00,000000,0000000000,United States,US,42452000,General merchandise stores,0,3006900,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,3018900,2839400,1732600,30.5,548.70,17.99,29.1,555.52,19.09,0,0,0,0,0,0,2972900,2807100,1700900,30.8,487.87,15.84,29.0,588.12,20.28,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5023,34000,-12000,-2807100,-2839400,3,42452,True,42000000,Yes,Yes,No,General merchandise stores:42452000
,,,00,00,000000,0000000000,United States,US,42452200,Department Stores,0,959300,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,876500,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,0,946100,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5024,13200,82800,0,0,4,424522,False,42452000,Yes,Yes,No,Department Stores:42452200
,,,00,00,000000,0000000000,United States,US,42452300,"General merchandise stores, including warehouse clubs and supercenters",0,2047600,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,2142400,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,0,2026800,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5025,20800,-94800,0,0,4,424523,True,42452000,Yes,Yes,No,"General merchandise stores, including warehouse clubs and supercenters:42452300"
,,,00,00,000000,0000000000,United States,US,42453000,Miscellaneous store retailers,0,835200,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,716600,578600,415400,28.2,418.49,14.84,28.8,525.89,18.26,0,0,0,0,0,0,813600,662800,475200,29.5,482.33,16.35,30.1,585.75,19.46,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5026,21600,118600,-662800,-578600,3,42453,True,42000000,Yes,Yes,No,Miscellaneous store retailers:42453000
,,,00,00,000000,0000000000,United States,US,42454000,Nonstore retailers,0,607400,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,570700,473200,273900,35.7,783.26,21.94,35.1,906.28,25.82,0,0,0,0,0,0,603600,491300,290900,35.3,818.61,23.19,36.1,963.87,26.70,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5027,3800,36700,-491300,-473200,3,42454,True,42000000,Yes,Yes,No,Nonstore retailers:42454000
,,,00,00,000000,0000000000,United States,US,43000000,Transportation and warehousing,0,5705400,4965400,1462900,38.7,919.51,23.76,38.9,1040.19,26.74,0,0,0,0,0,1,5304400,4602000,1291900,38.3,867.88,22.66,38.1,960.12,25.20,0,0,0,0,0,0,5651900,4928000,1441700,38.9,923.88,23.75,39.3,1036.73,26.38,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5028,53500,401000,37400,363400,2,43,True,40000000,Yes,Yes,No,Transportation and warehousing:43000000
,,,35,01,000000,3501000000,New Mexico,NM,43000000,Transportation and warehousing,0,26600,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,23900,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,25900,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5029,700,2700,s;,s;,2,43,True,40000000,Yes,No,No,Transportation and warehousing:43000000
,,,35,21,010740,3521010740,Albuquerque MSA,NM,43000000,Transportation and warehousing,0,11200,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,9800,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,10900,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5030,300,1400,s;,s;,2,43,True,40000000,Yes,No,No,Transportation and warehousing:43000000
,,,35,21,042140,3521042140,Santa Fe MSA,NM,43000000,Transportation and warehousing,0,800,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,700,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,800,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5031,0,100,s;,s;,2,43,True,40000000,Yes,No,No,Transportation and warehousing:43000000
,,,35,21,029740,3521029740,Las Cruces MSA,NM,43000000,Transportation and warehousing,0,2400,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,2200,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2400,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5032,0,200,s;,s;,2,43,True,40000000,Yes,No,No,Transportation and warehousing:43000000
,,,00,00,000000,0000000000,United States,US,43481000,Air transportation,0,437500,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,386700,320200,137000,28.8,1019.23,35.39,30.4,1138.78,37.46,0,0,0,0,0,0,427200,368300,151000,32.8,1229.67,37.49,33.9,1354.64,39.96,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5033,10300,50800,-368300,-320200,3,43481,True,43000000,Yes,Yes,No,Air transportation:43481000
,,,00,00,000000,0000000000,United States,US,43482000,Rail transportation,0,143400,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,144000,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,0,143400,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5034,0,-600,0,0,3,43482,False,43000000,Yes,Yes,No,Rail transportation:43482000
,,,00,00,000000,0000000000,United States,US,43483000,Water transportation,0,61600,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,60100,0,17700,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,0,60600,0,17900,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5035,1000,1500,0,0,3,43483,False,43000000,Yes,Yes,No,Water transportation:43483000
,,,00,00,000000,0000000000,United States,US,43484000,Truck transportation,0,1501600,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,1446200,1264400,227300,41.7,1002.47,24.04,41.0,1066.00,26.00,0,0,0,0,0,0,1477100,1277700,243400,43.1,1085.26,25.18,42.8,1154.74,26.98,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5036,24500,55400,-1277700,-1264400,3,43484,True,43000000,Yes,Yes,No,Truck transportation:43484000
,,,00,00,000000,0000000000,United States,US,43485000,Transit and ground passenger transportation,0,382400,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,298500,262500,111100,33.9,641.73,18.93,34.1,719.51,21.10,0,0,0,0,0,0,405100,366800,169600,32.5,637.33,19.61,32.4,708.26,21.86,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5037,-22700,83900,-366800,-262500,3,43485,True,43000000,Yes,Yes,No,Transit and ground passenger transportation:43485000
,,,00,00,000000,0000000000,United States,US,43486000,Pipeline transportation,0,49300,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,51100,0,7000,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,0,49100,0,7100,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5038,200,-1800,0,0,3,43486,False,43000000,Yes,Yes,No,Pipeline transportation:43486000
,,,00,00,000000,0000000000,United States,US,43487000,Scenic and sightseeing transportation,0,39200,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,26300,0,7900,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,0,30400,0,9500,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5039,8800,12900,0,0,3,43487,False,43000000,Yes,Yes,No,Scenic and sightseeing transportation:43487000
,,,00,00,000000,0000000000,United States,US,43488000,Support activities for transportation,0,709600,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,669000,544300,174400,36.5,892.43,24.45,37.3,1052.98,28.23,0,0,0,0,0,0,703300,577700,189000,38.7,981.43,25.36,39.3,1142.84,29.08,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5040,6300,40600,-577700,-544300,3,43488,True,43000000,Yes,Yes,No,Support activities for transportation:43488000
,,,00,00,000000,0000000000,United States,US,43492000,Couriers and messengers,0,975800,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,913300,813700,198900,37.0,683.39,18.47,36.8,761.39,20.69,0,0,0,0,0,0,960000,860400,205400,35.7,697.22,19.53,37.1,770.57,20.77,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5041,15800,62500,-860400,-813700,3,43492,True,43000000,Yes,Yes,No,Couriers and messengers:43492000
,,,00,00,000000,0000000000,United States,US,43493000,Warehousing and storage,0,1405000,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,1309200,1164400,397100,40.0,756.40,18.91,39.0,819.39,21.01,0,0,0,0,0,0,1395700,1244700,435400,40.4,784.16,19.41,40.6,930.15,22.91,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5042,9300,95800,-1244700,-1164400,3,43493,True,43000000,Yes,Yes,No,Warehousing and storage:43493000
,,,00,00,000000,0000000000,United States,US,44220000,Utilities,0,541600,430900,134100,43.1,1707.62,39.62,42.6,1891.87,44.41,0,0,0,0,0,1,541300,431100,133000,42.3,1627.28,38.47,42.3,1829.05,43.24,0,0,0,0,0,0,538000,428400,133700,42.7,1688.36,39.54,42.7,1905.70,44.63,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5043,3600,300,2500,-200,2,4422,True,40000000,Yes,Yes,No,Utilities:44220000
,,,00,00,000000,0000000000,United States,US,50000000,Information,0,2743000,2172000,1090000,36.6,1352.74,36.96,36.8,1616.99,43.94,0,0,0,0,0,1,2606000,2057000,1046000,36.1,1274.33,35.30,36.5,1566.58,42.92,0,0,0,0,0,0,2716000,2147000,1077000,37.7,1398.29,37.09,37.8,1693.44,44.80,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5044,27000,137000,25000,115000,1,50,True,00000000,Yes,Yes,No,Information:50000000
,,,35,21,010740,3521010740,Albuquerque MSA,NM,50000000,Information,0,4900,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,4800,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,4700,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5045,200,100,s;,s;,1,50,True,00000000,Yes,No,No,Information:50000000
,,,35,01,000000,3501000000,New Mexico,NM,50000000,Information,0,8200,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,7700,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,7900,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5046,300,500,s;,s;,1,50,True,00000000,Yes,No,No,Information:50000000
,,,35,21,042140,3521042140,Santa Fe MSA,NM,50000000,Information,0,700,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,700,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,700,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5047,0,0,s;,s;,1,50,True,00000000,Yes,No,No,Information:50000000
,,,35,21,029740,3521029740,Las Cruces MSA,NM,50000000,Information,0,500,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,500,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,500,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5048,0,0,s;,s;,1,50,True,00000000,Yes,No,No,Information:50000000
,,,00,00,000000,0000000000,United States,US,50511000,"Publishing industries, except Internet",0,776100,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,755300,586600,305300,36.8,1425.26,38.73,37.6,1788.63,47.57,0,0,0,0,0,0,768800,593900,314000,38.7,1594.83,41.21,39.2,1916.49,48.89,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5049,7300,20800,-593900,-586600,2,50511,True,50000000,Yes,Yes,No,"Publishing industries, except Internet:50511000"
,,,00,00,000000,0000000000,United States,US,50512000,Motion picture and sound recording industries,0,297900,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,213400,152200,92700,28.6,863.72,30.20,32.1,1348.84,42.02,0,0,0,0,0,0,290200,205000,116100,36.3,1325.68,36.52,33.0,1421.31,43.07,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5050,7700,84500,-205000,-152200,2,50512,True,50000000,Yes,Yes,No,Motion picture and sound recording industries:50512000
,,,00,00,000000,0000000000,United States,US,50515000,"Broadcasting, except Internet",0,238800,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,238900,186700,101100,34.4,994.85,28.92,35.9,1384.30,38.56,0,0,0,0,0,0,240200,186900,100800,34.3,1106.52,32.26,36.4,1511.69,41.53,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5051,-1400,-100,-186900,-186700,2,50515,True,50000000,Yes,Yes,No,"Broadcasting, except Internet:50515000"
,,,00,00,000000,0000000000,United States,US,50517000,Telecommunications,0,680400,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,686900,564600,210800,38.9,1232.35,31.68,36.7,1422.49,38.76,0,0,0,0,0,0,682800,568500,204700,38.9,1202.01,30.90,38.1,1517.90,39.84,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5052,-2400,-6500,-568500,-564600,2,50517,True,50000000,Yes,Yes,No,Telecommunications:50517000
,,,00,00,000000,0000000000,United States,US,50518000,"Data processing, hosting and related services",0,372800,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,357500,285000,156400,36.8,1428.58,38.82,37.7,1633.54,43.33,0,0,0,0,0,0,361700,296600,156300,40.2,1670.31,41.55,40.0,1884.40,47.11,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5053,11100,15300,-296600,-285000,2,50518,False,50000000,Yes,Yes,No,"Data processing, hosting and related services:50518000"
,,,00,00,000000,0000000000,United States,US,50519000,Other information services,0,376600,0,0,0.0,0.00,0.00,0.0,0.00,0.00,0,0,0,0,0,1,354200,282100,179400,33.5,1294.44,38.64,35.2,1541.06,43.78,0,0,0,0,0,0,372700,295800,185500,34.3,1355.19,39.51,37.2,1714.55,46.09,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5054,3900,22400,-295800,-282100,2,50519,True,50000000,Yes,Yes,No,Other information services:50519000
,,,00,00,000000,0000000000,United States,US,55000000,Financial activities,0,8840000,6670000,4954000,37.0,1116.66,30.18,37.3,1477.45,39.61,0,0,0,0,0,1,8675000,6642000,4903000,36.6,1054.81,28.82,37.2,1392.77,37.44,0,0,0,0,0,0,8781000,6628000,4944000,37.9,1152.92,30.42,38.2,1538.70,40.28,0,0,0,0,0,1,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5055,59000,165000,42000,28000,1,55,True,00000000,Yes,Yes,No,Financial activities:55000000
,,,35,21,042140,3521042140,Santa Fe MSA,NM,55000000,Financial activities,0,2300,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,2300,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2300,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5056,0,0,s;,s;,1,55,True,00000000,Yes,No,No,Financial activities:55000000
,,,35,21,010740,3521010740,Albuquerque MSA,NM,55000000,Financial activities,0,17700,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,1,18900,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,17800,s;,s;,s;,s;,s;,s;,s;,s;,0,1,1,1,1,0,2021,03,06,2021,03,05,2020,03,06,"June, 2021","May, 2021","June, 2020","May, 2021 - June, 2021","June, 2020 - June, 2021",20210306,03202106,5057,-100,-1200,s;,s;,1,55,True,00000000,Yes,No,No,Financial activities:55000000
