stfips,areatype,area,maparea,areaname,Stateabbrv,periodid,PeriodString,matoccode,estoccprj,projoccprj,grrate,nchg,pchg,aopeng,aopenr,aopent,exits,annualexits,transfers,annualtransfers,change,annualchange,openings,annualopenings,growcode,growdesc,suppress,estyear,projyear,codetype,occcode,codeTitle,codelevel,inDemand,regionalInDemand,green,regionalGreen,DemandRank,Timeperiod,Fullperiod,Sortperiod,Rank,SortOcc
00,00,000000,0000000000,United States,US,18,20180020280005,132082,86600,91400,,4800,5.6000,,,,44000,4400,57000,5700,4800,480,106000,10600,GG,Growing,0,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7694,Tax Preparers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,132082,178,189,0.6014,11,6.1798,,,,90,9,118,12,11,1,219,22,SS,Stable,0,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7695,Tax Preparers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,132082,227,240,0.5584,13,5.7269,,,,115,12,151,15,13,1,279,28,SS,Stable,0,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7696,Tax Preparers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,132082,178,189,0.6014,11,6.1798,,,,90,9,118,12,11,1,219,22,SS,Stable,0,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7697,Tax Preparers
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,132082,58,62,0.6691,4,6.8966,,,,30,3,39,4,4,0,73,7,GG,Growing,0,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7698,Tax Preparers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,132082,489,520,0.6166,31,6.3395,,,,249,25,325,32,31,3,605,60,GG,Growing,0,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7699,Tax Preparers
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,132082,115,123,0.6748,8,6.9565,,,,59,6,77,8,8,1,144,15,GG,Growing,0,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7700,Tax Preparers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,132082,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7701,Tax Preparers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,132082,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7702,Tax Preparers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,132082,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,132082,Tax Preparers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7703,Tax Preparers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,533041,168,200,1.7588,32,19.0476,,,,99,10,101,10,32,3,232,23,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7704,Taxi Drivers and Chauffeurs
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,533041,43,53,2.1129,10,23.2558,,,,26,3,26,3,10,1,62,7,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7705,Taxi Drivers and Chauffeurs
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,533041,74,88,1.7478,14,18.9189,,,,43,4,44,4,14,1,101,9,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7706,Taxi Drivers and Chauffeurs
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,533041,144,171,1.7334,27,18.7500,,,,85,8,86,9,27,3,198,20,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7707,Taxi Drivers and Chauffeurs
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,533041,527,638,1.9298,111,21.0626,,,,313,31,318,32,111,11,742,74,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7708,Taxi Drivers and Chauffeurs
00,00,000000,0000000000,United States,US,18,20180020280005,533041,370400,442800,,72400,19.5000,,,,218000,21800,222000,22200,72400,7240,513000,51300,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7709,Taxi Drivers and Chauffeurs
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,533041,140,164,1.5948,24,17.1429,,,,82,8,83,8,24,2,189,18,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7710,Taxi Drivers and Chauffeurs
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,533041,2027,2423,1.8005,396,19.5363,,,,1195,120,1216,122,396,40,2807,282,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7711,Taxi Drivers and Chauffeurs
35,15,000005,3515000005,Central Region,NM,18,20180020280005,533041,1147,1364,1.7478,217,18.9189,,,,674,67,686,69,217,22,1577,158,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7712,Taxi Drivers and Chauffeurs
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,533041,1147,1364,1.7478,217,18.9189,,,,674,67,686,69,217,22,1577,158,GG,Growing,0,2018,2028,14,533041,Taxi Drivers and Chauffeurs,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7713,Taxi Drivers and Chauffeurs
00,00,000000,0000000000,United States,US,18,20180020280005,259041,1380300,1435700,,55400,4.0000,,,,747000,74700,736000,73600,55400,5540,1539000,153900,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7714,Teacher Assistants
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,259041,935,978,0.4506,43,4.5989,,,,508,51,500,50,43,4,1051,105,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7715,Teacher Assistants
35,15,000005,3515000005,Central Region,NM,18,20180020280005,259041,2704,2793,0.3244,89,3.2914,,,,1459,146,1437,144,89,9,2985,299,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7716,Teacher Assistants
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,259041,1679,1746,0.3921,67,3.9905,,,,909,91,896,90,67,7,1872,188,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7717,Teacher Assistants
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,259041,351,363,0.3367,12,3.4188,,,,189,19,187,19,12,1,388,39,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7718,Teacher Assistants
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,259041,1293,1358,0.4917,65,5.0271,,,,703,70,693,69,65,6,1461,145,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7719,Teacher Assistants
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,259041,7071,7337,0.3700,266,3.7618,,,,3823,382,3768,377,266,27,7857,786,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7720,Teacher Assistants
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,259041,2704,2793,0.3244,89,3.2914,,,,1459,146,1437,144,89,9,2985,299,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7721,Teacher Assistants
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,259041,418,435,0.3994,17,4.0670,,,,226,23,223,22,17,2,466,47,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7722,Teacher Assistants
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,259041,1339,1399,0.4393,60,4.4810,,,,727,73,716,72,60,6,1503,151,SS,Stable,0,2018,2028,14,259041,Teacher Assistants,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7723,Teacher Assistants
35,15,000005,3515000005,Central Region,NM,18,20180020280005,273042,265,302,1.3156,37,13.9623,,,,89,9,187,19,37,4,313,32,GG,Growing,0,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7724,Technical Writers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,273042,104,114,0.9223,10,9.6154,,,,34,3,72,7,10,1,116,11,GG,Growing,0,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7725,Technical Writers
00,00,000000,0000000000,United States,US,18,20180020280005,273042,55700,60400,,4700,8.5000,,,,18000,1800,38000,3800,4700,470,61000,6100,GG,Growing,0,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7726,Technical Writers
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,273042,46,53,1.4266,7,15.2174,,,,16,2,33,3,7,1,56,6,GG,Growing,0,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7727,Technical Writers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,273042,441,499,1.2433,58,13.1519,,,,148,15,310,31,58,6,516,52,GG,Growing,0,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7728,Technical Writers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,273042,265,302,1.3156,37,13.9623,,,,89,9,187,19,37,4,313,32,GG,Growing,0,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,7729,Technical Writers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,273042,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;7730,Technical Writers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,273042,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;7731,Technical Writers
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,273042,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;7732,Technical Writers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,273042,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,273042,Technical Writers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;7733,Technical Writers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,492022,930,905,-0.2721,-25,-2.6882,,,,256,26,755,76,-25,-2,986,100,DD,Declining,0,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7734,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,492022,87,80,-0.8353,-7,-8.0460,,,,23,2,69,7,-7,-1,85,8,DD,Declining,0,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7735,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
00,00,000000,0000000000,United States,US,18,20180020280005,492022,232900,219800,,-13100,-5.6000,,,,63000,6300,186000,18600,-13100,-1310,236000,23600,DD,Declining,0,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7736,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,492022,208,190,-0.9011,-18,-8.6538,,,,55,6,164,16,-18,-2,201,20,DD,Declining,0,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7737,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,492022,110,104,-0.5593,-6,-5.4545,,,,30,3,88,9,-6,-1,112,11,DD,Declining,0,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,7738,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,492022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7739,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,492022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7740,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,492022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7741,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,492022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7742,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,492022,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,492022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7743,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,499052,38,38,0.0000,0,0.0000,,,,9,1,34,3,0,0,43,4,SS,Stable,0,2018,2028,14,499052,Telecommunications Line Installers and Repairers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7744,Telecommunications Line Installers and Repairers
00,00,000000,0000000000,United States,US,18,20180020280005,499052,122700,123900,,1200,1.0000,,,,29000,2900,109000,10900,1200,120,139000,13900,SS,Stable,0,2018,2028,14,499052,Telecommunications Line Installers and Repairers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7745,Telecommunications Line Installers and Repairers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,499052,165,182,0.9854,17,10.3030,,,,40,4,153,15,17,2,210,21,GG,Growing,0,2018,2028,14,499052,Telecommunications Line Installers and Repairers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7746,Telecommunications Line Installers and Repairers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,499052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499052,Telecommunications Line Installers and Repairers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7747,Telecommunications Line Installers and Repairers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,499052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499052,Telecommunications Line Installers and Repairers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7748,Telecommunications Line Installers and Repairers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,499052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499052,Telecommunications Line Installers and Repairers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7749,Telecommunications Line Installers and Repairers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,499052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499052,Telecommunications Line Installers and Repairers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7750,Telecommunications Line Installers and Repairers
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,499052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499052,Telecommunications Line Installers and Repairers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7751,Telecommunications Line Installers and Repairers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,499052,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499052,Telecommunications Line Installers and Repairers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7752,Telecommunications Line Installers and Repairers
00,00,000000,0000000000,United States,US,18,20180020280005,419041,167700,139800,,-27800,-16.6000,,,,74000,7400,168000,16800,-27800,-2780,214000,21400,DD,Declining,0,2018,2028,14,419041,Telemarketers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7753,Telemarketers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,419041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,419041,Telemarketers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7754,Telemarketers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,419041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,419041,Telemarketers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7755,Telemarketers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,419041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,419041,Telemarketers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7756,Telemarketers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,419041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,419041,Telemarketers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7757,Telemarketers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,419041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,419041,Telemarketers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7758,Telemarketers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,419041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,419041,Telemarketers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7759,Telemarketers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,419041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,419041,Telemarketers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7760,Telemarketers
00,00,000000,0000000000,United States,US,18,20180020280005,432021,5700,4100,,-1600,-28.4000,,,,2000,200,4000,400,-1600,-160,5000,500,DD,Declining,0,2018,2028,14,432021,Telephone Operators,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7761,Telephone Operators
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,432021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,432021,Telephone Operators,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7762,Telephone Operators
35,15,000005,3515000005,Central Region,NM,18,20180020280005,432021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,432021,Telephone Operators,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7763,Telephone Operators
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,432021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,432021,Telephone Operators,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7764,Telephone Operators
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,432021,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,432021,Telephone Operators,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7765,Telephone Operators
00,00,000000,0000000000,United States,US,18,20180020280005,274030,69200,77100,,7900,11.4000,,,,19000,1900,52000,5200,7900,790,79000,7900,GG,Growing,0,2018,2028,14,274030,"Television, Video, and Motion Picture Camera Operators and Editors",5,,,,,,2018-2028,20180020280005,2018202818,7766,"Television, Video, and Motion Picture Camera Operators and Editors"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,433071,2684,2370,-1.2365,-314,-11.6990,,,,1238,124,1807,181,-314,-31,2731,274,DD,Declining,0,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7767,Tellers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,433071,675,601,-1.1545,-74,-10.9630,,,,313,31,456,46,-74,-7,695,70,DD,Declining,0,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7768,Tellers
00,00,000000,0000000000,United States,US,18,20180020280005,433071,472100,414300,,-57800,-12.2000,,,,217000,21700,317000,31700,-57800,-5780,476000,47600,DD,Declining,0,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7769,Tellers
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,433071,234,209,-1.1235,-25,-10.6838,,,,109,11,158,16,-25,-2,242,25,DD,Declining,0,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7770,Tellers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,433071,628,563,-1.0867,-65,-10.3503,,,,292,29,426,43,-65,-6,653,66,DD,Declining,0,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7771,Tellers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,433071,987,864,-1.3222,-123,-12.4620,,,,454,45,662,66,-123,-12,993,99,DD,Declining,0,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7772,Tellers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,433071,987,864,-1.3222,-123,-12.4620,,,,454,45,662,66,-123,-12,993,99,DD,Declining,0,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7773,Tellers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,433071,317,274,-1.4472,-43,-13.5647,,,,145,14,211,21,-43,-4,313,31,DD,Declining,0,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7774,Tellers
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,433071,190,168,-1.2231,-22,-11.5789,,,,88,9,128,13,-22,-2,194,20,DD,Declining,0,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,7775,Tellers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,433071,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,433071,Tellers,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;7776,Tellers
